Week,AAPL,ABT,ACN,ADBE,AMGN,AMZN,BAC,BMY,CMCSA,COST,CSCO,CVX,DIS,GE,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,MA,MCD,MDT,META,MMM,MRK,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,SBUX,T,TMUS,TSLA,TXN,UNH,UPS,V,VZ,WMT,XOM,Rf
4/10/2023,0.006583713,0.070374393,-0.030279853,0.003854335,-0.031737202,0.013769492,0.046918913,-0.016409401,-0.008409879,0.015445081,-0.08307073,-0.013016474,-0.027469178,0.057900434,-0.019920036,0.021975074,0.004338939,-0.01204053,-0.039526996,-0.015230673,0.091634793,0.012826521,0.014890968,0.014473313,0.006676638,0.023287135,-0.033038216,-0.013377329,-0.012199352,-0.012869215,-0.001268195,-0.060198146,-0.015660778,0.024222483,-0.003379181,0.005152427,-0.039064476,-0.00606201,-0.020556378,0.000560762,-0.115731417,-0.029460583,-0.123238242,-0.013902157,-0.073674951,0.020837621,0.008208353,-0.05417104,0.00990021,-0.001122991,0.000933654
4/17/2023,0.010561185,-0.007702757,-0.000362798,-0.023247242,-0.01281535,0.057894252,-0.033779298,-0.027614287,0.067320284,-0.008524806,-0.000429327,-0.017073852,0.018966017,-0.017040721,0.021844386,-0.015540722,0.009453706,0.00482734,-0.03240444,-0.003545803,-0.02670251,-0.004377734,-0.004654842,-0.003546768,0.012783561,0.094502264,0.119631924,0.005728955,0.008671355,0.065429508,-0.036825505,0.001536806,0.010044109,0.00450121,0.002214423,0.023525646,-0.027854226,0.043749747,-0.039784271,0.05324604,-0.002266088,0.027408461,-0.017178986,-0.064262234,0.006174798,-0.08831675,-0.023827705,0.043022455,0.002715944,0.01029062,0.000950962
4/24/2023,-0.015557571,0.012419963,-0.032492324,-0.095821511,-0.035158595,-0.052995809,-0.065766711,-0.011684481,-0.001241562,-0.021804648,-0.018470671,-0.06427064,-0.024817492,0.012849214,-0.026954171,-0.027829852,-0.012033675,-0.03465385,0.046215617,-0.005337327,-0.021378986,0.000628307,-0.013237228,0.00655654,0.001492915,-0.023090347,-0.02112678,-0.033133891,0.019190585,0.001902601,-0.004482362,-0.015559329,-0.016149604,0.012341265,-0.000736538,0.01945287,-0.013164906,-0.006135463,-0.064431173,-0.071219511,-0.039750165,-0.057889777,0.006304978,-0.017970644,-0.006503948,-0.025146306,-0.014890182,-0.037123147,-0.006011438,-0.092356393,0.000961538
5/1/2023,0.04801291,-0.007306361,0.021650995,0.017121759,0.001725007,0.078653849,0.014820302,0.033822073,0.003729315,0.025689904,0.014660618,0,-0.052744923,0.001912952,0.113477949,0.006789158,-0.011415817,-0.01362475,-0.072401268,-0.007031337,0.014389919,0.002197014,0.017295117,0.01932896,-0.001253449,-0.002800462,0.009720779,-0.010408439,0.001533574,0.015389218,0.007813325,0.074755319,-0.011724635,0.036862279,0.026008326,0.010135389,-0.017002196,-0.007202299,-0.023644252,0.0086899,0.0029566,0.010193981,0.067493828,-0.006962313,0.0030373,-0.017658068,0.023980495,0.006693335,0.021477262,-0.002357589,0.000972115
5/8/2023,0.007481946,-0.01435724,0.055863741,0.05518475,-0.034697959,0.053218053,0.039430452,-0.048928867,0.02328479,-0.007551421,0.039465191,-0.014146868,0.015708024,0.045221611,0.053701615,0.025965588,0.02737488,0.057651985,0.028413077,-0.0155911,0.02535843,-0.016598844,0.003133086,0.022509595,-0.002510484,0,0.0469062,-0.011311873,-0.030199939,0.027119304,-0.013140452,0.076952077,-0.027409718,0.108474939,0.050287246,-0.019350871,-0.018766886,-0.012047221,0.027868649,0.018869869,-0.024174491,-0.031674804,0.027952101,0.061719621,-0.019498438,0.004758167,0.013183086,-0.03909544,-0.010775781,-0.000189091,0.000964423
5/15/2023,-0.010401247,-0.058357073,0.014887979,0.087756306,-0.021041881,-0.026661037,-0.010537496,-0.017351565,-0.053739882,-0.023188223,0.017219736,0.013398673,-0.059940358,-0.023939989,0.005291853,-0.028493308,-0.030164021,0.004835368,-0.07681946,-0.025681389,-0.027455308,-0.038057368,-0.03150553,-0.056068404,-0.029008751,-0.061559087,0.023658074,-0.011187968,-0.014912261,0.025469509,-0.022769753,-0.033100833,-0.09581886,0.198939329,0.019054123,-0.040509597,0.037006525,-0.046810526,-0.027487095,-0.08077308,-0.084592147,-0.01751342,0.0428515,-0.001118936,-0.003192587,0.010729494,-0.043749982,-0.036257996,-0.035056611,0.007628307,0.000985577
5/22/2023,0.041042736,0.006657539,0.046065233,0.088481362,-0.014669272,0.067565188,-0.013844365,0.001858865,-0.001279146,0.053540298,0.014481159,-0.01552786,0.005105493,0.031028079,0.001943585,0.005719479,0.008269709,0.024140212,0.136131329,0.008393055,0.014078454,-0.006786756,-0.003084782,0.00226987,0.008230698,-0.009456732,0.078831859,-0.02854192,-0.01219942,0.020434395,-0.005858911,0.122924805,-0.035820636,0.047129949,0.016300597,-0.008759457,0.00502248,-0.009835467,0.113535846,-0.009345781,0.043564555,0.023202659,0.124952583,0.036493397,0.03334732,-0.019856193,0.013967213,0.025847232,0.008552266,-0.021767888,0.000992885
5/29/2023,0.002665419,-0.019840604,0.006978816,0.028775627,0.030288728,0.01205509,0.060592006,0.009740273,0.036629131,0.014611675,-0.00120632,0.046529882,0.044474663,0.013375424,-0.012770699,0.051553897,0.022129361,0.035356574,0.022165157,0.037013245,0.022895652,0.006166426,0.022590023,-0.008870759,-0.007260256,0.004229741,-0.029456011,0.06873149,-0.005499018,-0.022009697,0.033178146,0.015478853,0.024799846,-0.031681934,0.014058186,0.006488322,0.028143072,0.01722688,0.011465131,0.016714473,0.016445217,-0.061838443,0.131746317,-0.020362845,-0.006887704,0.021747969,-0.015231818,-0.008118607,0.032290852,0.046729901,0.001000577
6/5/2023,0.0301269,0.042071984,0.05349304,0.118169613,0.034788972,0.023018114,0.00478969,-0.009799529,0.024709329,0.017477912,0.045289796,-0.006028432,0.004430967,-0.006222048,0.024152497,0.003088683,0.028160522,0.029685394,0.125707235,0.021652214,0.016769558,0.014245603,0.039286742,0.031148836,0.029334521,0.061973559,0.065197579,0.030269752,-0.00833943,0.070220728,-0.007209388,0.087695714,0.061958764,0.10769702,0.17742828,0.019824149,0.01688387,0.013725669,0.062397868,0.022491083,-0.002489231,0.018723046,0.089585256,0.034024298,-0.04965018,0.04385359,0.013987878,0.028506819,0.036538128,-0.021258925,0.000980769
6/12/2023,0.005322334,0.030755956,-0.05102363,-0.027153688,0.005340626,0.02391624,-0.048008305,0.009741913,-0.021461023,-0.009410652,-0.015598027,-0.035633276,-0.047880327,-0.005597245,-0.015508657,-0.002781295,-0.015118034,-0.05224003,-0.086822965,0.011543304,-0.024530025,0.017818711,-0.01009448,-0.003271277,0.002358347,-0.009518526,0.010822229,-0.032559403,0.046433433,-0.024102293,0.010354829,-0.051182381,-0.017347296,0.008721445,-0.047175195,0.008831118,-0.025660176,0.010104555,-0.058328501,-0.00522783,-0.028072377,0.011901191,0.034036701,-0.030658662,0.032467985,-0.04256972,0.009815643,-0.016190913,-0.012553078,-0.024459326,0.000972115
6/19/2023,0.013850222,-0.005450225,0.003514869,0.012961185,-0.037011173,-0.017287687,0.025035732,-0.019908075,0.0219317,0.01428827,0.001760593,0.023585099,0.005198286,0.027857181,-0.032886758,0.022046591,0.029005898,0.022032471,0.006114159,-0.009177491,0.027582871,-0.029587591,0.017577223,0.026124909,0.003988869,0.00049455,-0.011759527,-0.011849028,-0.001582933,-0.013717577,-0.030879659,0.013633732,0.026344395,-0.051202745,-0.023221014,-0.018521466,-0.067389632,-0.003801127,0.014261082,-0.021517044,0.025673922,0.018609265,-0.026869679,0.024097628,-0.005448301,0.027249241,0.025964416,0.031799094,-0.009438111,0.032913767,0.0009875
6/26/2023,0.011709231,-0.004272828,-0.001167485,-0.005126363,0.008229213,0.003596553,-0.013258765,-0.008750115,-0.006269383,0.010682949,-0.001952635,-0.021505398,-0.002360896,-0.003434121,0.008480209,-0.018842134,-0.01191459,-0.014172599,-0.028562744,-0.015234644,-0.001533695,0.008996902,-0.038661375,0.014109855,0.001528337,-0.008067125,0.037154208,-0.029524357,-0.015765485,0.018564316,0.002883898,0.02475249,-0.07294709,0.03138023,-0.019782728,0.014792157,-0.013565728,0.01747214,-0.024055414,-0.025131865,-0.006883579,0.016954354,0.073941781,-0.011143067,-0.014860243,0.018347107,0.019460537,0.003784683,0.018343168,-0.035426329,0.000995192
7/3/2023,-0.006620934,0.005037358,0.023508731,0.074778242,0.020988643,0.046276117,0.049151206,-0.00956343,0.04001791,0.002009909,0.015863041,0.030285055,0.019495121,0.036416012,0.036882948,0.041652889,0.02303798,0.013317154,0.059430691,-0.017264985,0.046661406,-0.003467669,0.034592597,0.020347127,0.001017119,0.023004413,0.073358666,0.068009391,-0.04859063,0.004073066,0.009449664,0.02629662,0.026070525,0.092012341,0.017323445,0.004983844,0.012068287,-0.020001399,0.068564359,0.056133129,-0.047258909,0.010994488,0.004917861,0.047477348,-0.046041411,0.033913398,0.01854481,-0.067061552,-0.018967549,0.015740426,0.0010025
7/10/2023,0.013592903,0.042939851,-0.005094818,-0.000773323,0.024466122,-0.032315683,0.068082378,0.023924228,0.015272403,0.034376282,0.016301002,-0.007047267,-0.047087351,0.000379789,-0.042877843,0.014272069,-0.003593469,0.033303554,-0.014762242,0.060260828,0.048901421,0.033802929,0.011825726,-0.006241313,0.006469917,0.014764302,-0.034746705,0.013902527,0.020128093,0.012286135,0.005291019,-0.028775681,-0.002874723,-0.009939721,-0.009904777,0.009438588,0.019689608,0.010809009,-0.019493091,-0.007086591,-0.013136041,-0.004193645,-0.053976252,-0.017474763,0.126164082,0.00852388,-0.015165748,-0.011483634,0.021734805,-0.010809344,0.001004423
7/17/2023,0.000466047,0.007332469,0.020321922,-0.00563,0.012091161,-0.013157946,0.008204462,-0.047671257,0.049525791,0.00874381,0.012029909,0.020844173,-0.009859703,0.037576435,0.085570559,0.033282148,-0.055539614,0.033169462,0.035361005,0.03153579,-0.000832348,0.00080124,0.007940293,-0.008943169,-0.006529303,-0.009401187,0.030378066,0.066161483,-0.029411858,-0.046559139,-0.011201136,-0.055438707,0.00130215,0.008347992,0.004487549,-0.004067582,-0.01550174,0.016660437,0.042494937,-0.000991202,-0.010231895,-0.001570167,-0.027348754,-0.01222758,0.00196334,-0.002246648,-0.021617684,-0.00267535,0.010668058,0.019437272,0.001008269
7/24/2023,-0.010609785,-0.045361744,-0.005300929,0.019047881,-0.022664801,0.005146227,-0.016901428,0.008233139,-0.003969246,-0.0073686,0.002830155,6.26E-05,0.001522965,-0.026511829,-0.007341726,0.000424603,-0.030039073,0.010351847,0.009262008,-0.017560127,0.002115102,-0.0128122,-0.010087648,-0.003777063,-0.014126521,-0.045418628,0.004748052,-0.035974304,0.004369832,-0.012276146,-0.043264555,0.043154116,0.009008964,-0.0301744,-0.015893691,-0.007479062,-0.022377241,0.032147969,-0.056813745,0.015380002,-0.028945488,-0.032242023,0.014117557,-0.033311149,-0.000732247,-0.026913898,0.018426919,-0.01460492,0.000628207,0.016125895,0.001013077
7/31/2023,-0.069048321,-0.026036993,-0.021189944,-0.015140508,0.135934112,0.074858379,-0.01496343,0.000979887,0.01682523,0.00681375,0.004139148,0.007265106,0.073341936,0.01076885,0.009653683,-0.001364215,-0.009290997,-0.008307399,-0.005448763,0.008966399,-0.017844674,-0.011680687,0.004123369,0.010508545,-0.011751734,-0.016214968,-0.023787586,-0.03069322,-0.001513305,-0.011418821,-0.025820413,-0.002366564,0.003589797,-0.047781569,-0.01361848,-0.018009691,0.020571395,-0.005669035,-0.026031934,-0.006547379,0.005677703,0.017433698,-0.053910268,-0.01782673,-0.002733429,-0.006170785,0.00586368,-0.001210024,0.006279155,0.028005882,0.001011154
8/7/2023,-0.022307167,0.001814057,-0.015366703,-0.008064679,0.006830586,-0.033054286,-0.053652216,0.014031687,0.006749419,-0.025610467,0.025482619,-0.006715302,-0.063644378,-0.02298129,0.001773338,-0.006436043,-0.009230705,-0.00678049,-0.057173806,0.010687087,-0.032104491,-0.005088728,-0.015589008,-0.011381273,-0.019958342,-0.018767902,-0.067541118,-0.020211824,0.031732457,-0.018734562,-0.011421848,-0.062747128,-0.036503612,0.022553425,0.016727108,-0.028843625,0.022116286,-0.025622889,-0.047833171,-0.0450035,-0.011291526,-0.009874435,-0.10646448,-0.010742604,-0.018908488,-0.053442763,-0.009758643,0.00121149,-0.025062496,-0.015619298,0.001013077
8/14/2023,0.015047171,-0.011245541,0.027810544,0.001485292,-0.019521796,-0.015972529,-0.022540965,-0.013998409,-0.021626152,-0.028147844,0.009318494,-0.001828672,-0.040153586,0.000720904,-0.001077564,-0.014330296,-0.00440904,0.020546107,0.00030678,-0.0512614,-0.009419562,-0.008249399,0.004198156,0.01286223,0.001738415,-0.006130549,0.005822874,-0.032416402,0.004866034,0.011889195,-0.004295549,0.009751843,-0.070633236,0.088109195,-0.017148181,-0.007116918,-0.009586502,0.002826775,-0.014262376,-0.018017951,0.009992737,-0.022365439,0.049356774,-0.001025426,-0.011863211,-0.013040772,0.008846926,0.009679387,0.007707405,-0.010868951,0.001015
8/21/2023,0.065143137,-0.008192699,0.0306549,0.091544279,-0.001091115,0.046799138,0.001747013,0.006037901,0.033598481,0.03499636,0.038196777,0.020007675,0.014672045,0.030799675,0.049237351,0.023900385,0.015013931,0.022849015,0.078244991,-0.02065546,-0.006112843,-0.004658103,0.024077807,0.037644308,-0.004249828,0.005427994,0.031874508,0.099139818,-0.004294241,0.024346125,-0.006248236,0.065736123,0.041790564,0.046477203,0.066247419,0.004176595,-0.021570762,0.011800253,0.055478682,0.027522959,0.045229874,0.021977053,0.121891819,0.014916285,-0.023601897,0.014371241,0.025932227,0.047932841,0.03645884,0.045510081,0.001019808
8/28/2023,-0.054878368,-0.021671655,0.01368257,0.002002351,-0.007607054,-0.001159252,-0.010658659,-0.027250669,-0.041060756,-0.0012017,-0.009764473,0.034388568,-0.037165411,-0.023326825,-0.006682907,0.000657642,-0.020325586,0.0046991,0.086511038,-0.003018771,-0.017836485,-0.025070971,-0.001085097,0.004798361,-0.004707985,-0.019263855,0.009395496,-0.006749822,-0.009542953,0.006559368,-0.00136258,0.02181337,-0.037164539,-0.063093955,0.03903971,-0.001568438,-0.031090915,-0.004859447,-0.0644075,-0.024014852,-0.012170483,0.007559604,-0.025534646,-0.019933243,0.017268961,-0.042266785,0.005942682,-0.033447671,0.005288725,0.024822441,0.001018846
9/4/2023,-0.010250043,0.019668268,-0.035374633,-0.01480935,0.031093994,0.049836741,0.038037757,-0.00800401,0.025200736,0.029437487,-0.007395694,0.003540564,0.048529325,0.034529005,0.020996447,0.003684339,0.051270963,-0.001152157,0.012833888,0.023183055,0.038477813,0.00222852,0.011557518,-0.003087122,0.023102184,0.025397286,0.043693456,-0.034261464,0.002779267,0.026643865,0.045735926,-0.096245031,-0.004227574,-0.014191826,-0.091374135,0.027381146,-0.003792142,0.007682923,0.071804509,0.021661497,0.03080096,0.042540927,0.097618206,0.008135384,-0.002495737,-0.009307133,-0.022821052,0.006802642,0.010888765,0.040105321,0.001015962
9/11/2023,-0.010299237,-0.036239551,-0.014498434,-0.069327677,0.027106313,-0.106343278,-0.039383777,-0.006891965,-0.005873258,-0.017157398,-0.053752028,-0.012198826,-0.020714975,-0.02300059,-0.055466936,-0.069380728,-0.011004231,0.000203602,-0.1039564,-0.012703143,-0.01413752,-0.007928241,-0.044535622,-0.024144665,-0.047548871,-0.01830159,-0.051295935,-0.047204926,-0.007228187,-0.056598783,-0.034208845,-0.040800012,-0.057619151,-0.100129646,-0.03721635,-0.032279444,-0.038067515,-0.016992903,-0.053314565,-0.041786833,0.016600123,-0.02186999,-0.073685013,-0.034025663,0.040303799,-0.03297475,-0.020248551,-0.022032885,-0.020151161,-0.031724725,0.001018269
9/18/2023,-0.018628331,-0.008187687,-0.035993489,-0.017922455,0.0052339,-0.025902717,-0.017468706,-0.015910536,-0.018380958,0.024410768,0.010123781,0.032689734,-0.031427703,-0.005752541,0.014335992,-0.010659963,-0.022567087,-0.039353894,0.015295609,-0.029568116,0.003058455,-0.030066098,0.002819163,-0.009718486,-0.020758052,-0.013645701,0.027829404,-0.043388972,-0.022767695,-0.018433406,-0.146913901,-0.02027856,-0.021399733,0.050515702,-0.029973418,-0.033527146,-0.023135382,-0.038122879,0.029084651,-0.021697019,-0.019594913,-0.00207155,-0.036448933,-0.008167327,0.017879193,0.000450481,-0.020920399,-0.022228987,0.003829004,0.041042203,0.001020192
9/25/2023,0.024723363,-0.019567872,0.029557618,0.023322149,-0.021195161,-0.000158789,-0.05442671,-0.029583908,-0.041016294,0.001565239,-0.015033438,-0.039216878,0.008486358,-0.031527358,0.020860177,-0.03884785,-0.037892126,-0.000424031,0.020181864,0.001657263,-0.031777327,-0.061458398,-0.009719164,-0.013118378,-0.050303101,-0.032278387,0.002730642,-0.058224384,-0.006711543,0.018237442,-0.133672091,-0.010016976,0.068727032,0.03710939,0.020725261,-0.055457248,0.04300399,-0.017356967,-0.011701044,0.014163451,-0.011992101,-0.01624928,0.055483329,-0.025017332,0.012017122,-0.013633501,0.007856305,-0.022426966,-0.021287152,-0.087720828,0.001020769
10/2/2023,0.033159979,-0.062473846,-0.017115772,0.083630242,0.075298266,0.050571632,0.032233341,0.007284981,0.027150754,-0.010078769,0.022025967,-0.016290431,0.043806306,0.024006839,0.028873958,0.004524916,0.021775297,-0.001978494,0.026469972,-0.005154672,0.027892954,0.008209111,0.02122426,0.015930197,-0.023946376,-0.063821631,0.063551923,0.013548844,-9.67E-05,0.036949005,0.071789712,-0.030569753,0.03612071,0.050505599,0.007014393,-0.012617036,-0.016432606,-0.003337794,0.015118265,-0.010284728,-0.025623821,0.026995758,-0.004537561,-0.00070905,0.01803456,0.013039606,0.014133968,-0.028598426,-0.00081727,-0.023121316,0.001024038
10/9/2023,-0.029052187,0.06406821,-0.000537285,-0.006951047,-0.015576792,-0.029698541,0.002230454,0.003910533,-0.018906512,0.003281564,-0.009842099,0.048812505,-0.013040715,-0.03934253,-0.008778845,-0.021329369,-0.009079092,-0.02286874,-0.031759046,-0.025650978,-0.003566292,0.029161166,-0.020041705,-0.030082452,0.049514618,0.014868939,-0.035013471,-0.022017362,-0.030504839,0.00048324,-0.01150938,0.112319976,0.038287096,-0.103184379,-0.00342365,0.015688203,-0.052551679,0.034398594,-0.001614714,0.032815538,0.076230357,-0.023380964,-0.149727644,-0.026193436,0.011588177,-0.021367022,-0.012543305,0.043483469,0.011450176,0.0615197,0.001025962
10/16/2023,-0.048843134,-0.015297574,-0.035980692,-0.074603163,-0.038809738,-0.068769429,-0.031157228,-0.062145965,-0.0910147,-0.031876154,-0.036571765,-0.084861208,-0.041681772,0.017297822,-0.11230492,-0.030582175,-0.034070207,0.041663388,-0.088309453,-0.021796152,-0.031179092,0.026310972,0.000486291,-0.060020034,-0.009869108,-0.027367046,-0.078194472,0.01826323,0.050980813,-0.010352471,0.098873784,0.004405554,-0.029403423,-0.042160648,-0.073287719,0.00529397,-0.000961807,0.016832836,-0.05086291,-0.018534265,-0.009174454,0.036418975,-0.065194703,-0.045912463,-0.006150908,-0.091082376,-0.010820707,0.091513721,0.006220218,-0.047956119,0.001021154
10/23/2023,0.042423421,0.010959837,0.029448089,0.058761704,-0.03288728,0.145772354,0.010719791,-0.03190495,0.068199184,0.016800829,0.015962543,-0.069596079,0.016169528,-0.014246483,0.034101977,0.031043335,0.04504132,0.011407937,0.146678973,-0.002080498,-0.012929608,0.011832248,0.045312027,0.036287332,0.024000116,0.006821099,0.081498072,0.021545386,-0.025580257,0.055445224,0.014938315,0.041259834,0.008598441,0.049571169,0.05328694,0.021436132,-0.020860064,-0.001268288,0.049896025,-0.014244125,0.030423247,0.015329784,-0.000485959,-0.005832908,0.006131941,0.011504068,0.0315635,0.026979891,0.019163135,-0.018215564,0.001019231
